AppName,Mode,Timestamp,Model,BuildSuccess,TestsPass,CoveragePct,LintWarnings,MLDuration,RepairAttempts
ApprovalAPI,hybrid,2025-11-12T09:27:24+02:00,gpt-4o,false,false,0.00,0,3.24,1
AuthAPI,hybrid,2025-11-12T09:27:27+02:00,gpt-4o,false,false,0.00,0,1.86,0
NotificationAPI,hybrid,2025-11-12T09:27:34+02:00,gpt-4o,false,false,0.00,0,3.38,1
PermissionAPI,hybrid,2025-11-12T09:27:45+02:00,gpt-4o,false,false,0.00,0,4.59,1
SchedulerAPI,hybrid,2025-11-12T09:27:48+02:00,gpt-4o,false,false,0.00,0,1.97,1
SearchAPI,hybrid,2025-11-12T09:27:51+02:00,gpt-4o,false,false,0.00,0,2.65,1
InventoryAPI,hybrid,2025-11-12T09:27:30+02:00,gpt-4o,false,false,0.00,0,2.31,1
OrderAPI,hybrid,2025-11-12T09:27:37+02:00,gpt-4o,false,false,0.00,0,2.14,1
PaymentAPI,hybrid,2025-11-12T09:27:40+02:00,gpt-4o,false,false,0.00,0,2.06,1
WorkflowAPI,hybrid,2025-11-12T09:27:56+02:00,gpt-4o,false,false,0.00,0,3.94,1
